Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Garage,Refundable security deposit,EPC,Condition,Building type,Reconstruction,Balkón 2 m²,Parking,Sklep 2 m²,Domácí mazlíčci vítáni,Heating,Designe,Age,Balkón 13 m²,Sklep 7 m²,Ownership,Balkón 3 m²,Sklep 1 m²,Lodžie 6 m²,Terasa 5 m²,Administrative fee,Balkón 33 m²,Cellar,Sklep 3 m²,Sklep 4 m²,Balkón 15 m²,Balkón 4 m²,Sklep 6 m²,Terasa 29 m²,Balkón 5 m²,Terasa 50 m²,Balkón 10 m²,Terasa 8 m²,New-build,Enclosed balcony,Balkón 6 m²,Lodžie 4 m²,Lodžie 5 m²,Balkón 9 m²,Lodžie 3 m²,Balkón 8 m²,Terasa 20 m²,Sklep 10 m²,Lodžie 8 m²,Sklep 1.5 m²,Lodžie 7 m²,Terasa 30 m²,Terasa 10 m²,Sklep 5 m²,Terasa 7 m²,Terasa 45 m²,Balkón 7 m²,Terasa 6 m²,Sklep 12 m²,Terasa 15 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 83 m²,Terasa 12 m²,Balkón 11 m²,Balkón 28 m²,Balkón 32 m²,Terasa 32 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Balkón 2.29 m²,Balkón 12 m²,Lodžie 12 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 1 m²,Lodžie 9 m²,Sklep 8 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Terasa 19 m²,Sklep 20 m²,Lodžie 10 m²,Terasa 14 m²,Terasa 14.1 m²,Terasa 40 m²,Balkón 35 m²,Balkón 70 m²,Plot space,Sklep 44 m²,Sklep 15 m²
"CZK 11,900","CZK 2,800",745158,Studio,10/14/2022,30 m²,Fully furnished,6,1.0,98.14,1308.07,578.07,795.67,645.23,1386.9,792.56,1296.53,417.16,129.28,"Sídlištní, Prague - Lysolaje",50.12745,14.37928,,,,"CZK 24,000",G,Very good,Prefab concrete,,,1.0,,1.0,Central,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,900","CZK 5,000",745081,3+kk,10/15/2022,67 m²,Fully furnished,9,1.0,148.23,586.48,461.16,1253.78,260.41,540.32,209.62,306.39,154.39,139.59,"Kukelská, Prague - Hloubětín",50.10584,14.55241,,,,"CZK 40,000",G,Very good,Prefab concrete,Complete,,1.0,,1.0,Central,Standard,30 - 50 years,,,Personal,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",744254,2+kk,11/11/2022,60 m²,Fully furnished,2,1.0,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,500",CZK 300,745156,2 bedroom,10/17/2022,66 m²,Partly,4,,321.45,1292.57,350.66,777.46,345.62,345.88,427.04,937.81,423.33,297.11,"Kandertova, Prague - Libeň",50.111632896019,14.471127246119,,,,"CZK 41,000",G,Very good,Brick,Complete,,1.0,,,,Standard,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000",745154,4+1,10/14/2022,65 m²,Partly,3,,281.72,611.15,86.58,549.53,427.59,247.68,471.65,201,547.47,81.51,"Bohušovická, Prague - Prosek",50.12253,14.4909,,,,"CZK 18,000",G,Very good,Prefab concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,500","CZK 1,450",695264,Studio,12/1/2022,38 m²,Fully furnished,2,,101.38,232.38,146.95,464.33,65.47,297.98,300.55,329.79,303.05,310.31,"Roháčova, Prague - Žižkov",50.08674,14.45335,,,,"CZK 30,000",F,Very good,Brick,Complete,,,,,Electric boiler,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,900","CZK 6,000",714313,2+kk,10/2/2022,54 m²,Fully furnished,2,1.0,272.02,210.14,23.15,386.93,95.61,262.55,143.76,286,485.98,170.46,"Kollárova, Prague - Karlín",50.09127,14.44921,,1.0,,CZK 0,C,New-build,Brick,,,1.0,,,Central,Standard,Up to 10 years,,,Personal,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 6,600",744347,3+1,11/6/2022,90 m²,Fully furnished,5,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,125","CZK 6,375",745155,Studio,12/1/2022,32 m²,Fully furnished,3,1.0,139.49,792.63,156.92,306.05,50.15,84.99,429.59,902.4,481.21,801.27,"Šimáčkova, Prague - Holešovice",50.1030733,14.4335679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 5,500",740125,2+kk,10/17/2022,75 m²,Fully furnished,1,1.0,158.33,979.99,325.26,907.87,442.93,579.1,220.8,325.99,759.32,80.7,Prague - Prosek,50.11827,14.48981,,,1.0,"CZK 70,000",B,Very good,Brick,,,1.0,,,Distance,Luxurious,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,900","CZK 4,000",745152,2+kk,10/14/2022,49 m²,Partly,1,,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,,,,"CZK 18,900",B,New-build,Other,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 43,000","CZK 10,500",745147,3+kk,10/14/2022,96 m²,Fully furnished,13,1.0,160.09,231.78,139.7,386.05,109.39,363.64,563.06,425.65,443.47,142.21,"Ke Kapslovně, Prague - Žižkov",50.08553,14.4691,,,1.0,"CZK 53,500",G,New-build,Low-energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,188","CZK 4,062",745149,1 bedroom,11/1/2022,80 m²,Fully furnished,5,1.0,113.8,339.96,97.8,888.62,130.7,708.04,240.3,257.58,514.15,165.05,"Voskovcova, Prague - Hlubočepy",50.0299891,14.3690326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,500",743763,2+kk,11/1/2022,63 m²,Partly,3,1.0,351.27,1167.83,511.36,863.28,649.29,671.89,461.79,751.63,1730.14,79.59,"Otopašská, Prague - Jinonice",50.05673,14.34841,1.0,,,"CZK 19,000",G,Good,Brick,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 50,625","CZK 16,875",744437,4+1,12/1/2022,118 m²,Fully furnished,5,1.0,10.09,941.97,67.62,646.62,248.31,375.19,227.43,495.09,1021.07,415.81,"Grafická, Prague - Smíchov",50.0722637,14.3926388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,000",483887,2+kk,10/15/2022,36 m²,Fully furnished,3,,349.3,744.42,280.28,361.13,260.09,400.91,416.21,279.98,1128.95,331.77,"Na Okraji, Prague - Veleslavín",50.0891547,14.3400733,,,,"CZK 25,000",E,,Brick,Complete,,,,,,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,900","CZK 2,300",708856,Small studio,3/2/2022,33 m²,Partly,3,1.0,175.68,760.66,136.1,1894.72,48.48,714.49,418.06,963.96,774.92,483.07,"Za černým mostem, Prague - Kyje",50.10907,14.5569,,,,"CZK 23,000",B,New-build,Brick,,,,1.0,,Distance,Standard,Up to 10 years,,,Personal,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000",745134,2 bedroom,10/14/2022,82 m²,Partly,3,,248.33,892.41,202.99,522.35,119.6,381.58,467.64,154.04,89.67,193.68,"Jeseniova, Prague - Žižkov",50.09093,14.48245,,,,"CZK 20,000",G,Very good,Brick,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,000",704809,Studio,7/1/2022,17 m²,Fully furnished,6,1.0,258.87,1176.88,518.78,460.6,457.79,197.31,707.5,932.29,451.17,572.73,"Lisabonská, Prague - Libeň",50.10365925,14.496393654922,,,,"CZK 16,000",G,New-build,Brick,Complete,,,,,Central,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 4,200",744071,2+kk,11/26/2022,41 m²,Partly,4,1.0,61.84,1499.41,591.4,1155.57,511.83,1262.84,700.79,694.27,829.54,425.15,Prague - Libeň,50.09882,14.48151,,,1.0,"CZK 35,000",B,New-build,Brick,,,1.0,,,,,Up to 10 years,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
"CZK 13,900","CZK 3,000",744932,1 bedroom,11/1/2022,32 m²,Unfurnished,1,,51.64,917.32,593.65,770.16,4.61,740,595.67,616.65,670.87,414.0,"Husitská, Prague - Žižkov",50.08714,14.44447,,,,"CZK 15,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,000","CZK 5,000",569318,2 bedroom,11/1/2022,61 m²,Fully furnished,2,1.0,252.37,189.31,99.18,212.73,108.58,57.88,308.83,463.59,1208.04,275.91,"Kladenská, Prague - Vokovice",50.0963542,14.3590518,,,,"CZK 62,000",C,Very good,Brick,Complete,,1.0,,,Distance,Luxurious,,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,250","CZK 8,750",745025,1 bedroom,12/2/2022,56 m²,Fully furnished,5,1.0,152.25,672.65,40.42,444.62,81.03,447.64,262.25,308.06,547.1,276.36,"Slovinská, Prague - Vršovice",50.0716124,14.4594622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,500","CZK 5,500",743332,Studio,12/1/2022,30 m²,Fully furnished,2,1.0,344.24,966.6,273.86,550.59,228.73,277.49,639.11,1150.1,245.02,767.21,"U Smaltovny, Prague - Holešovice",50.1043257,14.4355603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 3,500",599822,2+kk,10/20/2022,33 m²,Fully furnished,5,1.0,147.03,937.79,219.38,422.35,148.36,740.04,467.07,425.15,904.92,367.96,"Kloboučnická, Prague - Nusle",50.061545,14.449478,,,,"CZK 20,000",G,Very good,Other,Complete,,,1.0,,Central,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 1,800",745115,2+kk,11/1/2022,38 m²,Fully furnished,6,,189.58,492.43,62.98,261.23,63.45,332.38,396.28,314.59,781.77,200.24,"Baranova, Prague - Žižkov",50.07897,14.45807,,,,"CZK 38,000",B,Very good,Brick,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",745112,2+kk,12/1/2022,48 m²,Partly,2,,253.08,172.63,144.96,1116.35,125.03,951.29,353.84,563.95,635.33,189.76,"Voskovcova, Prague - Hlubočepy",50.02952,14.36494,,,,"CZK 25,000",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000",CZK 0,745111,2+kk,10/13/2022,39 m²,Partly,1,1.0,47.35,624.74,139.16,54.88,35.44,112.05,267.04,160.87,300.77,333.98,"Olšanské náměstí, Prague - Žižkov",50.08219,14.45888,,,,CZK 0,E,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,000",335870,1 bedroom,11/1/2022,42 m²,Fully furnished,1,,113.05,504.78,200.0,449.57,45.11,409.86,183.12,300.57,258.07,557.17,Prague - Žižkov,50.0867341,14.4483599,,,,"CZK 23,000",,,Brick,Complete,,,,,Electric boiler,Luxurious,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,600",745110,Studio,10/13/2022,51 m²,Partly,2,1.0,373.67,821.45,917.68,1381.73,368.84,437.95,467.18,1260.2,388.5,390.26,Prague - Řeporyje,50.03704,14.31131,,,,"CZK 20,000",B,Very good,Brick,,,,,,Central,Standard,10 to 30 years,,,Personal,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 2,130",745106,Studio,11/1/2022,32 m²,Fully furnished,2,,380.99,892.66,208.81,854.3,556.89,978.94,351.18,2216.89,1226.19,121.56,Prague - Zličín,50.05818,14.28119,,,,"CZK 26,000",G,New-build,Brick,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,500","CZK 1,897",745105,Studio,10/20/2022,31 m²,,1,,250.44,1311.2,194.12,1351.17,283.02,272.09,479.5,98.38,1161.71,93.0,"Chudenická, Prague - Hostivař",50.0465531,14.518352,,,,"CZK 11,978",,Good,Other,,,,,,,,,,,Personal,,,,,"CZK 1,512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,500",742232,2 bedroom,10/24/2022,65 m²,Partly,3,,216.3,1117.45,759.92,933.68,907.11,964.4,372.5,1049.79,1110.58,484.52,Prague - Košíře,50.06471,14.37317,1.0,,,"CZK 38,000",G,Very good,Brick,Exterior,,,,,,Standard,10 to 30 years,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500","CZK 3,500",745095,Studio,10/30/2022,30 m²,Partly,1,,152.76,611.02,20.34,707.05,97.29,684.98,340.72,341.67,299.98,189.85,Prague - Michle,50.04618,14.46108,,,,"CZK 10,500",G,Very good,Brick,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,900","CZK 4,900",719098,2 bedroom,11/1/2022,43 m²,Fully furnished,2,,218.91,611.55,237.55,492.12,561.42,312.81,250.46,362.38,742.8,282.58,"Počernická, Prague - Strašnice",50.0810281,14.4926073,,,,"CZK 25,000",G,New-build,Brick,Complete,,,,,,Luxurious,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,500",621799,Studio,10/11/2022,32 m²,Partly,5,1.0,153.34,960.31,146.76,276.16,95.69,256.19,355.69,630.42,323.73,67.7,"Kurta Konráda, Prague - Libeň",50.104518,14.488426,,,,"CZK 18,500",B,New-build,Brick,Complete,,,,,Central,Standard,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 4,500",745089,2 bedroom,10/13/2022,55 m²,Partly,4,1.0,232.61,146.06,13.95,221.87,10.19,63.91,278.39,443.83,1225.33,285.5,Prague - Vokovice,50.09625,14.3602,,,,"CZK 20,000",G,Good,Prefab concrete,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",713312,2+kk,9/1/2022,65 m²,Partly,2,,320.54,804.25,643.24,6158.2,842.45,668.33,418.35,358.48,633.23,430.5,"Moravanská, Prague - Vinoř",50.1484241,14.58219925,,,,"CZK 21,000",B,Very good,Brick,Complete,,1.0,,,Electric boiler,Luxurious,Up to 10 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,990","CZK 3,800",717177,Studio,11/1/2022,21 m²,Partly,2,,482.04,774.37,651.57,2085.85,515.76,750.21,791.76,1553.63,1343.79,826.85,"Pasteurova, Prague - Krč",50.01784,14.46071,,1.0,,"CZK 11,790",G,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500",CZK 0,683559,1 bedroom,10/14/2022,38 m²,Unfurnished,13,1.0,62.99,804.51,86.75,804.08,551.66,78.24,373.96,681.84,957.0,222.55,"Vratislavská, Prague - Bohnice",50.13059,14.42444,,,,"CZK 25,000",B,Very good,Prefab concrete,Complete,,,1.0,,Central,Standard,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
"CZK 21,000","CZK 5,500",608798,3+1,11/1/2022,83 m²,Unfurnished,4,1.0,151.97,883.72,585.3,933.79,589.81,914.64,518.63,217,792.6,57.54,"V Zápolí, Prague - Michle",50.049561,14.465716,1.0,,,"CZK 40,000",G,Very good,Prefab concrete,,,,,,Distance,,,,,Cooperative,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,000","CZK 2,500",633605,Small studio,11/1/2022,26 m²,Unfurnished,1,,130.36,861.09,156.19,306.45,114.93,778.36,391.37,514.67,778.62,112.84,"Dolní, Prague - Nusle",50.059834,14.448046,,,,"CZK 8,000",G,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,490",CZK 999,745085,Studio,10/17/2022,35 m²,Fully furnished,1,,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,,"CZK 14,489",G,Very good,Brick,,,,,,,,,,,Personal,,,,,"CZK 14,489",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,000",729672,2 bedroom,10/17/2022,62 m²,Partly,1,1.0,200.61,166.19,23.02,137.79,65.44,186.98,128.66,345.5,166.13,479.79,"Štítného, Prague - Žižkov",50.085196862514,14.450864016521,,,,"CZK 40,000",C,Very good,Other,,,,,,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,500","CZK 4,000",742514,3+kk,10/3/2022,86 m²,Partly,5,,271.07,396.82,169.38,352.59,48.87,109.38,223.79,313.98,528.58,327.64,Prague - Nové Město,50.07662,14.42251,,,,"CZK 31,500",G,Very good,Brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000","CZK 5,000",745082,3+kk,11/1/2022,76 m²,Fully furnished,2,,323.29,1377.6,728.37,1332.13,1089.0,1228.83,1090.87,1024.81,1020.05,729.53,Prague - Hloubětín,50.10854,14.52547,,,,"CZK 37,000",A,New-build,Brick,Complete,,,,,,Luxurious,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 2,500",745080,2+kk,10/24/2022,58 m²,Partly,5,1.0,239.85,710.05,219.14,377.15,269.03,451.97,688.84,590.1,472.49,112.27,"Názovská, Prague - Strašnice",50.07874,14.48545,,,1.0,"CZK 26,500",G,New-build,Low-energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
"CZK 19,490","CZK 1,049",745071,2 bedroom,10/18/2022,70 m²,Unfurnished,3,,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,,"CZK 20,539",G,Very good,Brick,,,,,,,,,,,Personal,,,,,"CZK 20,539",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,500",742656,2+kk,9/27/2022,50 m²,Partly,5,,34.77,421.26,132.08,162.41,68.21,272.92,362.5,378.74,228.62,241.19,Prague - Vršovice,50.06793,14.45889,,,,"CZK 24,000",D,Very good,Brick,Complete,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,900","CZK 1,000",671979,2+kk,10/17/2022,42 m²,Partly,,,152.32,398.53,289.61,644.61,96.73,420.7,292.5,537.13,430.25,214.29,"U Kněžské louky, Prague - Žižkov",50.09451,14.49492,,,,"CZK 25,800",G,Very good,Brick,,,,,,Other,Standard,30 - 50 years,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,000",504678,2+kk,10/17/2022,73 m²,Fully furnished,2,1.0,97.66,182.06,90.37,108.5,8.34,181.19,283.77,353.17,486.58,337.82,"Dělnická, Prague - Holešovice",50.1029397,14.4486996,,,,"CZK 54,000",C,Very good,Brick,,,,,,Central,,,,,Cooperative,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 2,500",655678,2+kk,1/1/2023,42 m²,Fully furnished,6,1.0,77.25,199.93,48.44,61.62,30.24,36.14,200.18,221.53,145.31,195.71,"Dlouhá, Prague - Staré Město",50.09054,14.42611,,,,"CZK 17,500",B,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 79,000","CZK 20,000",714217,3+kk,10/17/2022,164 m²,Fully furnished,4,1.0,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,,,,"CZK 158,000",B,New-build,Other,,,1.0,,,Distance,Luxurious,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 6,000",543562,2+kk,11/1/2022,70 m²,Unfurnished,4,1.0,122.31,334.22,74.45,117.66,20.37,233.68,313.83,221.77,581.67,201.54,Prague - Vinohrady,50.0761088,14.4502548,,,,CZK 0,,Very good,Brick,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,500","CZK 4,500",266484,2+kk,10/15/2022,45 m²,Partly,1,,123.46,351.96,108.8,2721.35,899.67,419.41,2020.53,509.12,907.12,369.75,Prague - Ďáblice,50.1453207836,14.4867771564,,,,"CZK 23,000",C,,Brick,,,1.0,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,990","CZK 4,990",745057,3+1,11/1/2022,74 m²,Partly,4,1.0,166.18,373.58,145.85,325.56,204.06,365.34,853.11,194.18,624.28,164.97,"Banskobystrická, Prague - Dejvice",50.09964,14.39189,,,,"CZK 24,990",C,Very good,Brick,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
