Listing ID,Price,Latitude,Longitude,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
108759,"CZK 11,500",50.0483486747,14.5587515831,Studio,,33 m²,"CZK 3,000","CZK 29,000",Personal,Brick building,,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,,,,C,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,,,,,,
680723,"CZK 11,000",50.0573,14.4858,1 bedroom with open-plan kitchen,Good,50 m²,"CZK 3,000","CZK 14,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,22. 08. 2021,,Gas boiler,Attic,G,621,"1,367",602,833,801,864,"1,356",632,840,,,,,,,,
696106,"CZK 20,000",50.07316,14.43293,2 bedroom,Excellent,80 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,,Unfurnished,2,Yes,No,No,No,No,No,No,14. 12. 2021,,,,G,20,335,5,109,28,142,206,255,692,780,,,,,,,
695066,"CZK 20,000",50.10188313919,14.452900916946,1 bedroom with open-plan kitchen,New build,51 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,,Furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,,,,B,175,534,82,256,31,192,396,358,179,289,,,,,,,
695007,"CZK 13,000",50.101802239666,14.452645931906,Studio,New build,30 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,,,,B,171,523,79,246,9,188,385,347,96,262,,,,,,,
685842,"CZK 22,000",50.0849763,14.4166195,1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 8,500","CZK 44,000",Personal,Brick building,,Furnished,1,No,No,No,No,No,Yes,No,01. 10. 2021,,,,B,295,456,131,473,16,50,422,735,463,100,,,,,,,
545893,"CZK 28,000",50.06704805,14.34252995,2 bedroom with open-plan kitchen,,95 m²,"CZK 4,800","CZK 40,000",Personal,Brick building,Yes,Partially furnished,,No,Yes,Yes,No,Yes,Yes,No,11. 12. 2021,,,,C,141,798,271,868,"1,431",810,"1,069",,,,,1 to 10 years years,25 m²,,,,
641844,"CZK 18,000",50.032375,14.588637,2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 3,600","CZK 30,000",Personal,Other,,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,Premium materials and solutions,Central heating,Top floor,E,508,968,820,"1,060",887,920,"1,053",818,875,,,10 to 30 years years,,,,,
278329,"CZK 10,000",50.1408794,14.5068988,Studio,Excellent,33 m²,"CZK 2,400","CZK 22,000",Personal,Other,,Partially furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,Standard materials and solutions,Electric boiler,Middle floor,,260,926,116,970,422,291,488,349,422,204,,,,,,,
118847,"CZK 11,000",50.0816415,14.4579484,1 bedroom,,36 m²,"CZK 3,000","CZK 22,000",Other,Brick building,,Partially furnished,3,No,No,No,No,No,Yes,No,,,,,,157,489,135,150,119,658,266,91,420,333,,,,,,,
695634,"CZK 25,000",50.08599,14.46719,1 bedroom with open-plan kitchen,New build,80 m²,"CZK 8,124","CZK 53,000",Personal,Brick building,,Furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,Premium materials and solutions,District heating,Ground floor,C,311,439,356,522,221,362,698,218,225,247,,1 to 10 years years,35 m²,,,,
633220,"CZK 11,000",50.102339,14.477035,1 bedroom with open-plan kitchen,Excellent,36 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,,Partially furnished,1,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,Standard materials and solutions,Other,Raised ground floor,G,209,202,42,349,265,384,263,151,187,511,Interior,1 to 10 years years,100 m²,,,,
212896,"CZK 14,900",50.067383,14.455164,1 bedroom with open-plan kitchen,Good,60 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,,Gas boiler,Middle floor,,158,41,150,209,0,209,263,453,215,444,Interior,over 50 years years,,,,,
696073,"CZK 9,000",50.0069821,14.4247561,Studio,Excellent,32 m²,"CZK 3,600","CZK 9,000",Personal,Prefab concrete building,,,,No,No,No,No,No,Yes,No,Ihned,,,,,217,546,368,535,341,620,568,605,674,302,,,,,,,
638943,"CZK 10,000",50.128049,14.502019,Small studio,New build,32 m²,"CZK 2,000","CZK 24,000",Personal,Low-energy building,,Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,,,,G,289,905,97,934,677,843,423,583,214,,,,,,,,
529237,"CZK 15,500",50.0077566,14.4193998,3 bedroom,Excellent,69 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,Standard materials and solutions,District heating,,,433,483,264,307,344,300,322,978,993,451,Overall,,,,,,
695601,"CZK 13,500",50.11884,14.49549,1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,08. 12. 2021,,District heating,Middle floor,G,152,704,501,439,286,481,436,406,"1,140",379,,,,,,,
529226,"CZK 20,000",50.0967737,14.4676769,1 bedroom with open-plan kitchen,,62 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,,Partially furnished,6,No,Yes,Yes,No,Yes,Yes,Yes,08. 12. 2021,Premium materials and solutions,District heating,Middle floor,B,289,"1,065",232,"1,011",312,799,540,542,770,163,,,,,,,
695876,"CZK 13,000",50.08939,14.46746,1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 1,500","CZK 17,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,14. 12. 2021,Standard materials and solutions,Gas boiler,Attic,G,101,739,26,69,80,97,399,484,431,263,Overall,over 50 years years,,,,,
696026,"CZK 7,000",50.07225,14.39608,Small studio,Excellent,15 m²,"CZK 2,000","CZK 5,000",Other,Brick building,,Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,,,,G,201,669,27,360,39,511,190,"1,143",743,350,,,,,,,
696027,"CZK 9,500",50.07225,14.39608,1 bedroom,Excellent,20 m²,"CZK 2,000","CZK 6,250",Other,Brick building,,Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,,,,G,201,669,27,360,39,511,190,"1,143",743,350,,,,,,,
696031,"CZK 8,500",50.07225,14.39608,Small studio,Excellent,18 m²,"CZK 2,000","CZK 5,750",Other,Brick building,,Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,,,,G,201,669,27,360,39,511,190,"1,143",743,350,,,,,,,
695930,"CZK 16,000",50.12776,14.41251,3 bedroom,Excellent,70 m²,"CZK 3,000","CZK 32,000",Cooperative,Prefab concrete building,,Partially furnished,1,Yes,No,Yes,No,No,Yes,No,20. 12. 2021,,,,G,102,487,176,422,422,334,171,361,377,,,,,,,,
691820,"CZK 17,000",50.07451,14.42258,3 bedroom,Good,79 m²,"CZK 2,700","CZK 17,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,Yes,No,11. 11. 2021,Standard materials and solutions,Central heating,Middle floor,G,189,436,149,427,134,246,339,352,700,460,,,,,,,
607608,"CZK 17,800",50.085862,14.416961,2 bedroom,Excellent,50 m²,"CZK 2,000","CZK 18,000",Personal,Brick building,,Furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,,,,C,169,297,32,314,18,110,439,790,500,259,,,,,,,
524451,"CZK 7,500",50.1265674,14.4956943,1 bedroom,,28 m²,"CZK 3,500","CZK 10,000",Personal,Prefab concrete building,,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,,,,,262,577,195,482,266,242,237,336,"1,026",214,,,,,,,
132016,"CZK 19,000",50.1010657,14.5049,2 bedroom,,95 m²,CZK 450,"CZK 19,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2018,,,,,221,"1,132",241,963,286,745,243,"1,059","1,249",787,,,,,,,
696029,"CZK 11,500",50.03087,14.48416,Studio,Excellent,34 m²,"CZK 2,000","CZK 15,000",Cooperative,Prefab concrete building,,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,,,,D,337,517,48,681,281,411,185,718,306,50,,,,,,,
489262,"CZK 13,000",50.0214212,14.3597803,2 bedroom,Excellent,83 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,Standard materials and solutions,Geothermal heat pump,Top floor,C,115,640,294,228,534,455,,,,,Overall,1 to 10 years years,,,,,
692339,"CZK 17,000",50.1015246,14.4343981,2 bedroom,Excellent,50 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,15. 11. 2021,,,,G,136,760,135,135,67,303,263,521,854,,,,,,,,
693946,"CZK 9,990",50.12311416666,14.49222861111,1 bedroom with open-plan kitchen,Good,43 m²,,"CZK 14,584",Personal,Prefab concrete building,,Unfurnished,1,No,No,Yes,No,No,Yes,No,,,,,D,274,558,145,496,330,270,564,291,625,154,,,,,,,"CZK 14,584

                                
                                
                
i"
523411,"CZK 9,500",50.1057203,14.5734501,1 bedroom with open-plan kitchen,,44 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,,Unfurnished,1,No,No,No,No,No,No,No,01. 07. 2018,,,,,124,"1,044",55,540,144,238,447,414,150,,,,,,,,
696022,"CZK 22,000",50.08412,14.34603,3 bedroom,Excellent,70 m²,"CZK 5,000","CZK 44,000",Personal,Prefab concrete building,,Partially furnished,,Yes,No,Yes,No,No,No,No,01. 01. 2022,Standard materials and solutions,District heating,Ground floor,G,224,759,123,525,247,543,325,161,418,249,Overall,,,,,,
667421,"CZK 19,000",50.07285,14.38707,2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 2,500","CZK 38,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,03. 08. 2021,,,,G,418,"1,156",434,"1,327",484,"1,378",622,537,"1,464",555,,,8 m²,,,,
628826,"CZK 7,000",50.072332,14.397928,Small studio,Excellent,20 m²,"CZK 3,000",,Personal,Brick building,,Furnished,1,No,Yes,No,No,No,No,No,15. 12. 2021,Standard materials and solutions,Gas boiler,,G,323,570,180,261,153,373,302,"1,043",743,415,,,,,,,
696012,"CZK 15,000",50.15132,14.5296,2 bedroom with open-plan kitchen,Excellent,90 m²,CZK 1,"CZK 30,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,13. 12. 2021,,,,G,81,646,68,96,131,734,"1,360","1,051",610,,,,,,,,
690313,"CZK 13,500",50.04313,14.50304,1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 17,000",Cooperative,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 01. 2022,,District heating,Middle floor,B,326,"1,338",831,"1,447",390,740,516,843,588,263,,10 to 30 years years,,,,,
662444,"CZK 12,000",50.05025,14.34364,Studio,Excellent,34 m²,"CZK 2,550","CZK 15,000",Cooperative,Other,,Furnished,16,No,No,No,No,Yes,Yes,Yes,01. 01. 2022,,District heating,,G,205,213,65,159,76,25,315,317,"1,004",211,,,,,,,
479561,"CZK 10,000",50.1143715,14.4695677,Studio,Excellent,35 m²,"CZK 3,000","CZK 13,000",Personal,Low-energy building,,Furnished,1,Yes,No,No,No,No,Yes,No,,Standard materials and solutions,District heating,Middle floor,C,192,"1,082",50,"1,199",150,321,123,"1,359",819,257,Interior,10 to 30 years years,,,,,
696008,"CZK 10,500",50.02682,14.37242,Small studio,Excellent,29 m²,"CZK 1,587","CZK 10,500",Personal,Brick building,,Furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,,,,E,274,"1,132",699,"1,129",538,"1,121",485,383,269,525,,,,,,,
416859,"CZK 6,500",50.0115444,14.3856734,Small studio,,17 m²,CZK 600,"CZK 10,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,No,No,,,,,,41,100,54,328,528,,,,,,,,,,,,
639393,"CZK 12,000",50.067151,14.417589,1 bedroom with open-plan kitchen,Excellent,32 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,30. 01. 2022,,,,G,272,"1,068",103,434,18,92,41,517,201,150,,,,,,,
125833,"CZK 12,800",50.0729885,14.3939938,2 bedroom,,62 m²,CZK 700,"CZK 13,500",,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,,,,,130,916,22,607,1,698,57,974,964,276,,,,,,,
668845,"CZK 9,900",50.1348573,14.5101522,Studio,Excellent,39 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,5,No,No,Yes,No,No,Yes,Yes,23. 12. 2021,,District heating,Middle floor,D,180,776,347,625,312,255,333,742,385,484,Overall,,,,,,
691082,"CZK 15,000",50.07367,14.46134,1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,500","CZK 15,000",Personal,Brick building,,Unfurnished,-1,No,No,No,No,No,No,No,08. 11. 2021,,,,G,226,638,275,582,203,569,520,208,647,299,,,,,,,
695997,"CZK 26,000",50.09139,14.43909,4 bedroom,Excellent,100 m²,CZK 600,"CZK 26,000",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,,,,G,80,482,94,42,5,147,632,658,237,425,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,1 bedroom with open-plan kitchen,Excellent,53 m²,CZK 600,"CZK 25,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,,Other,,G,122,187,123,443,140,505,232,562,371,226,Interior,,,,,,
542578,"CZK 26,000",50.0822863,14.4519698,1 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,800","CZK 30,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,Premium materials and solutions,Gas boiler,Middle floor,,332,38,68,299,149,295,377,509,600,396,Overall,1 to 10 years years,,,,,
436186,"CZK 10,500",50.075131,14.3828878,Studio,Excellent,22 m²,"CZK 2,200","CZK 21,000",Personal,Brick building,,Furnished,2,No,No,Yes,No,No,Yes,No,01. 09. 2021,Premium materials and solutions,Central heating,Middle floor,,582,"1,199",752,"1,331",753,"1,389",777,383,"1,043",364,,1 to 10 years years,,,,,
695784,"CZK 9,900",50.05942,14.45008,1 bedroom,Excellent,36 m²,"CZK 2,638","CZK 15,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,20. 12. 2021,,,,G,51,760,54,167,28,730,214,387,732,216,,,,,,,
695989,"CZK 14,900",50.04842,14.47884,1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,No,No,14. 12. 2021,,,,G,253,820,320,366,480,"1,235",609,691,802,212,,,,,,,
36818,"CZK 12,500",50.0607687007,14.4003510475,2 bedroom,Excellent,50 m²,"CZK 2,200","CZK 25,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,Yes,No,No,31. 12. 2021,Premium materials and solutions,Other,Middle floor,C,172,849,215,974,158,397,650,789,711,589,Interior,,,,,,
695461,"CZK 12,000",50.08898,14.46722,1 bedroom,Excellent,40 m²,CZK 750,"CZK 26,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,Standard materials and solutions,,Middle floor,G,146,748,34,131,142,159,419,443,389,243,Interior,,,,,,
607609,"CZK 14,800",50.085862,14.416961,1 bedroom,Excellent,39 m²,"CZK 2,000","CZK 14,800",Personal,Brick building,,,4,No,No,No,No,No,Yes,No,13. 12. 2021,,,,C,169,297,32,314,18,110,439,790,500,259,,,,,,,
537430,"CZK 18,990",50.0465026,14.3249364,3 bedroom,Excellent,85 m²,"CZK 2,800","CZK 40,000",Personal,Prefab concrete building,,Furnished,11,No,No,Yes,Yes,No,No,No,20. 12. 2021,Premium materials and solutions,District heating,Top floor,B,349,686,278,305,170,275,222,145,351,67,Overall,1 to 10 years years,,,,,
681876,"CZK 14,750",50.0773,14.40809,Studio,New build,23 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,Yes,Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,Premium materials and solutions,Gas boiler,Middle floor,G,247,334,287,345,91,381,241,"1,024",887,264,Overall,,,,,,
695980,"CZK 14,500",50.08271,14.46634,Studio,New build,38 m²,"CZK 3,500","CZK 18,000",Personal,Other,,Furnished,9,No,Yes,Yes,No,Yes,Yes,Yes,14. 12. 2021,,Central heating,,A,154,381,505,689,441,367,584,600,445,518,,,,,,,
664472,"CZK 13,000",50.05073,14.34669,Studio,New build,31 m²,"CZK 2,500","CZK 13,000",Personal,Low-energy building,Yes,Furnished,4,No,No,No,No,Yes,Yes,No,15. 12. 2021,,,,A,109,633,29,128,94,0,316,269,"1,341",203,,,,,,,
655755,"CZK 16,500",50.08938,14.44505,1 bedroom with open-plan kitchen,New build,50 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,,Furnished,4,No,No,No,No,Yes,Yes,No,15. 01. 2022,,,,A,171,665,304,593,4,568,218,873,679,216,,,,,,,
690318,"CZK 14,000",50.10011,14.4284,1 bedroom with open-plan kitchen,Excellent,44 m²,CZK 500,"CZK 14,000",Personal,Brick building,,Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 01. 2022,,Gas boiler,Ground floor,G,59,459,9,107,66,201,304,190,489,,,,7 m²,,,,
695957,"CZK 14,900",50.04257,14.44224,2 bedroom,Excellent,67 m²,"CZK 3,000","CZK 29,800",Personal,Brick building,,Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,,District heating,Top floor,G,240,223,273,437,194,256,488,269,737,273,,,,,,,
498267,"CZK 15,000",50.0258641,14.5231414,1 bedroom with open-plan kitchen,,47 m²,"CZK 3,000","CZK 15,000",Cooperative,Prefab concrete building,,Furnished,9,Yes,No,Yes,No,No,Yes,No,13. 12. 2021,,,,,184,970,170,859,250,452,437,573,955,172,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,500","CZK 40,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,Premium materials and solutions,Central heating,Middle floor,B,258,485,231,799,821,429,778,559,"1,031",582,,1 to 10 years years,,,,,
695962,"CZK 16,000",50.03491,14.38651,1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,,,,G,120,"1,007",407,914,246,972,"1,139","1,125","1,093",327,,,,,,,
695809,"CZK 21,000",50.03658,14.37323,4 bedroom,Excellent,90 m²,"CZK 4,000","CZK 21,000",Personal,Prefab concrete building,,Furnished,6,Yes,No,No,No,No,Yes,No,15. 01. 2022,,,,G,318,419,229,400,350,463,520,313,941,225,,,,,,,
695506,"CZK 19,000",50.0989,14.3915,1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,500","CZK 38,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,No,Yes,No,13. 12. 2021,,,,D,425,519,520,494,437,612,"1,027",326,797,411,,,,,,,
695958,"CZK 11,000",50.09198,14.44936,Studio,Excellent,24 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,Yes,No,14. 12. 2021,,,,C,154,171,5,269,6,293,246,"1,266",368,132,,,,,,,
695953,"CZK 13,700",50.0922,14.34462,2 bedroom,Good,52 m²,"CZK 3,300","CZK 27,400",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,15. 12. 2021,,,,E,312,543,263,477,482,446,351,349,851,164,,,,,,,
695949,"CZK 24,000",50.08045,14.4557,2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 24,000",Personal,Other,,Furnished,,No,No,No,No,No,No,No,13. 12. 2021,,,,G,316,433,103,359,86,556,349,343,661,139,,,,,,,
622347,"CZK 16,000",50.012711,14.400015,1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,Standard materials and solutions,,,C,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,Overall,1 to 10 years years,,,,,
622347,"CZK 16,000",50.012711,14.400015,1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,Standard materials and solutions,,,C,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,Overall,1 to 10 years years,,,,,
646292,"CZK 11,000",50.04341,14.427855,Small studio,Good,25 m²,"CZK 2,290",,Personal,Brick building,,Furnished,3,No,No,No,No,No,No,No,15. 01. 2022,,,,D,69,"1,114",149,"1,157",561,"1,214",464,676,630,675,,,,,,,
620446,"CZK 13,500",50.044534,14.455606,1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 01. 2022,Standard materials and solutions,District heating,Middle floor,C,323,619,458,509,144,382,309,443,542,130,,over 50 years years,,,,,
695478,"CZK 30,000",50.07755,14.43073,2 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 7,500","CZK 30,000",Personal,Brick building,,Furnished,4,No,No,No,No,No,Yes,No,12. 12. 2021,Premium materials and solutions,Gas boiler,Top floor,G,231,407,203,126,70,313,504,578,223,376,Overall,,,,,,
695476,"CZK 10,000",50.0229,14.42724,Studio,Excellent,27 m²,"CZK 3,000","CZK 10,000",Personal,Prefab concrete building,,Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,Standard materials and solutions,District heating,Top floor,G,182,677,191,670,313,344,180,457,859,94,Overall,,,,,,
545062,"CZK 15,500",50.096946,14.3664174,2 bedroom,,54 m²,"CZK 3,500","CZK 19,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,,District heating,Raised ground floor,,402,423,469,431,108,126,677,653,851,132,,,,,,,
624569,"CZK 11,500",50.0907222,14.4240094,Studio,Excellent,20 m²,"CZK 2,500","CZK 11,500",Other,Brick building,,Furnished,1,No,No,No,No,No,No,No,04. 01. 2022,Standard materials and solutions,Gas boiler,Middle floor,D,27,370,32,168,31,160,334,316,150,152,Overall,1 to 10 years years,,,,,
