Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Age,Condition,Ownership,EPC,Heating,Balkón 7 m²,Sklep 3 m²,New-build,Parking,Garage,Designe,Sklep 4 m²,Balkón 8 m²,Sklep 1 m²,Terasa 7 m²,Sklep 5 m²,Balkón 5 m²,Reconstruction,Sklep 7 m²,Lodžie 3 m²,Terasa 66 m²,Balkón 4 m²,Enclosed balcony,Lodžie 6 m²,Sklep 2 m²,Balkón 6 m²,Balkón 2 m²,Terasa 6 m²,Domácí mazlíčci vítáni,Balkón 10 m²,Terasa 10 m²,Lodžie 7 m²,Sklep 9 m²,Terasa 13 m²,Sklep 2.5 m²,Sklep 8 m²,Lodžie 16 m²,Terrace,Lodžie 8 m²,Balcony,Terasa 14 m²,Lodžie 10 m²,Terasa 28 m²,Balkón 54 m²,Balkón 3.2 m²,Terasa 11 m²,Lodžie 9 m²,Balkón 1 m²,Balkón 3 m²,Terasa 3 m²,Lodžie 2 m²,Terasa 15 m²,Lodžie 4 m²,Sklep 6 m²,Cellar,Lodžie 4.5 m²,Balkón 11 m²,Terasa 12 m²,Lodžie 5 m²,Sklep 10 m²,Balkón 3.7 m²,Sklep 2.9 m²,Terasa 100 m²,Balkón 16 m²,Sklep 12 m²,Terasa 24 m²,Sklep 0.1 m²,Balkón 20 m²,Terasa 80 m²,Balkón 9.8 m²,Terasa 30 m²,Sklep 1.5 m²,Balkón 2.1 m²,Balkón 9 m²,Terasa 20 m²,Plot space,Terasa 8 m²,Terasa 17 m²,Terasa 25 m²,Terasa 9 m²,Terasa 35 m²,Sklep 2.4 m²,Lodžie 12 m²,Balkón 12 m²,Administrative fee,Terasa 5 m²,Balkón 3.5 m²,Balkón 33 m²,Sklep 4.12 m²,Terasa 9.8 m²,Plot type,Terasa 31 m²,Terasa 16 m²,Terasa 40 m²,Lodžie 28 m²,Lodžie 8.7 m²,Sklep 2.7 m²,Terasa 78 m²,Terasa 2 m²,Balkón 15 m²,Lodžie 7.1 m²,Lodžie 20 m²,Terasa 50 m²,Balkón 29 m²,Terasa 49 m²,Sklep 1.2 m²,Terasa 12.7 m²,Terasa 70 m²,Balkón 60 m²,Terasa 60 m²,Balkón 40 m²,Balkón 73 m²,Terasa 27 m²,Terasa 300 m²,Balkón 2.6 m²,Lodžie 6.1 m²,Sklep 8.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 5.1 m²,Terasa 21 m²,Terasa 200 m²,Terasa 37 m²,Balkón 8.73 m²,Terasa 2.67 m²,Lodžie 15 m²,Terasa 18 m²,Sklep 15 m²,Balkón 13 m²,Terasa 29 m²,Terasa 83 m²,Sklep 6.4 m²,Sklep 20 m²
"CZK 36,000","CZK 6,000",665985,3+kk,1/1/2023,90 m²,Fully furnished,4,1.0,108.73,173.08,159.03,206.73,13.59,384.93,236.75,433.05,542.88,810.61,"Římská, Prague - Vinohrady",50.07708,14.43659,"CZK 72,000",Brick,,Very good,Personal,D,Gas boiler,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,000",749279,Small studio,11/21/2022,27 m²,Partly,13,1.0,121.42,420.03,387.56,418.84,334.41,424.07,642.99,839.12,674.11,130.72,"Švehlova, Prague - Záběhlice",50.05567,14.51456,"CZK 25,000",Prefab concrete,,Good,,G,Central,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,500",526868,3+kk,12/1/2022,75 m²,Partly,1,,302.22,696.41,232.27,313.13,308.09,352.91,368.21,231.98,1139.57,311.99,Prague - Veleslavín,50.0895652,14.3405276,"CZK 44,000",Brick,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 6,000",CZK 1,749275,4+kk,11/6/2022,150 m²,Fully furnished,4,,61.86,1141.82,53.81,927.59,146.06,1275.98,94.48,137.87,526.59,176.58,Prague - Vysočany,50.10063,14.48949,"CZK 3,000",Brick,,Good,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 7,200",749269,2+kk,12/1/2022,51 m²,Partly,1,,48.87,1261.35,130.54,1215.29,118.33,1200.28,548.5,197.36,596.44,365.54,"Jenečská, Prague - Liboc",50.0917413,14.32389965,"CZK 15,000",Brick,,Good,,G,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,400","CZK 4,000",749264,2+kk,1/9/2023,42 m²,Fully furnished,2,1.0,110.18,879.67,29.54,427.05,98.62,326.06,589.72,669.65,486.15,252.85,"Nezamyslova, Prague - Nusle",50.06522,14.42705,"CZK 20,000",Brick,Over 50 years,Very good,Personal,G,Gas boiler,,,,1.0,,,,,,,,,Exterior,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000",CZK 500,662640,2+kk,12/1/2022,30 m²,Partly,2,1.0,198.4,355.49,59.81,352.11,113.62,376.28,131.56,102.79,262.51,589.16,"Blahníkova, Prague - Žižkov",50.08527,14.4476,"CZK 30,000",Brick,Up to 10 years,Very good,Personal,G,Gas boiler,,,,,,Luxurious,,,,,,,Complete,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,000",548603,2 bedroom,11/6/2022,40 m²,Partly,,,91.56,946.74,399.42,1112.32,357.12,535.77,662.94,532.81,822.95,596.56,"Davídkova, Prague - Libeň",50.1191845,14.4696663,"CZK 15,000",Brick,,,Personal,,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 5,000",748630,2 bedroom,11/1/2022,66 m²,Partly,3,,72.23,232.08,27.95,556.77,186.83,308.09,110.17,300.96,459.31,158.53,"U Santošky, Prague - Smíchov",50.06677,14.39942,"CZK 28,000",Brick,,Very good,,G,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,000","CZK 6,000",749252,3+kk,1/1/2023,58 m²,Partly,4,,159.65,467.08,56.09,768.82,206.24,634.45,209.88,288.34,1105.88,438.13,"Hlaváčkova, Prague - Košíře",50.07001,14.38129,"CZK 40,000",Other,,New-build,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,500",749251,1 bedroom,11/7/2022,55 m²,Partly,4,,170.45,375.46,126.62,207.81,120.03,159.5,605.48,281.87,725.32,211.38,"Sudoměřská, Prague - Žižkov",50.07816,14.45927,"CZK 38,000",Brick,,Very good,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 2,000",723422,Studio,12/1/2022,27 m²,Unfurnished,1,,287.1,1725.48,900.29,1496.48,267.21,1144.13,591.93,1205.27,1540.44,400.91,Prague - Modřany,50.01155,14.40082,"CZK 40,000",Prefab concrete,,New-build,Personal,G,Gas boiler,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000",748616,2+kk,11/1/2022,40 m²,Fully furnished,1,,168.35,2672.43,167.24,2811.16,413.31,249.09,441.15,828.01,511.4,225.1,Prague - Šeberov,50.0121,14.51519,"CZK 18,000",Brick,,Very good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,000",725839,2+kk,11/7/2022,60 m²,Fully furnished,,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,"CZK 40,000",Low-energy,Up to 10 years,New-build,Personal,B,Electric boiler,,,1.0,1.0,,Luxurious,,,,,,,Complete,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,000",749236,Studio,11/6/2022,26 m²,Fully furnished,2,1.0,259.46,314.1,274.16,286.6,361.46,340.39,746.56,300.5,938.45,305.43,"Nad Lesním divadlem, Prague - Braník",50.02545,14.43731,"CZK 14,000",Prefab concrete,,Good,,G,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 5,000",749222,3+kk,12/1/2022,90 m²,Fully furnished,8,1.0,193.26,601.72,178.93,1349.52,495.77,701.35,422.46,252.03,351.54,210.46,"Machkova, Prague - Chodov",50.03361,14.51285,"CZK 40,000",Prefab concrete,,Very good,Cooperative,G,Central,,,,1.0,,,,,,,,,Complete,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,200",749218,Studio,1/2/2023,40 m²,Partly,3,,509.58,1955.74,638.77,2069.18,624.5,1881.57,1126.09,1689.92,435.16,768.86,"Komořanská, Prague - Modřany",49.994228907433,14.40868112891,"CZK 20,000",Other,10 to 30 years,New-build,Personal,G,Distance,,1.0,1.0,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,804","CZK 4,010",748568,2+kk,11/1/2022,69 m²,Fully furnished,3,1.0,37.31,443.27,98.87,299.27,82.35,200.08,158.68,84.16,603.2,85.7,"Chorvatská, Prague - Vinohrady",50.07482,14.45461,"CZK 40,000",Brick,,Very good,,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,650",663466,2+kk,2/1/2023,55 m²,Partly,2,1.0,545.7,1622.06,1182.12,1572.33,898.48,1130.78,731.23,651.86,432.34,146.66,"Na Císařce, Prague - Smíchov",50.07548,14.36046,"CZK 20,000",Brick,,New-build,Personal,A,Central,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 5,000",726296,3+kk,11/1/2022,99 m²,Fully furnished,4,1.0,122.94,258.58,133.88,395.37,98.69,163.66,345.48,354.2,447.9,243.26,Prague - Karlín,50.09334,14.44557,"CZK 41,000",Brick,,Very good,,A,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,600","CZK 1,750",748863,Studio,11/3/2022,23 m²,Fully furnished,4,1.0,240.5,890.3,21.02,391.83,229.97,755.83,476.75,638.02,804.35,162.84,"Horní, Prague - Nusle",50.05985,14.44716,CZK 0,Brick,,Very good,,G,Electric boiler,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,000",664898,2+kk,11/8/2022,44 m²,Unfurnished,2,,243.78,785.94,270.59,477.93,235.16,230.37,376.83,603.47,493.23,545.49,"Šlikova, Prague - Břevnov",50.083299,14.373317,"CZK 13,000",Other,,Very good,Personal,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,500",699195,2+kk,1/1/2023,40 m²,Fully furnished,1,,122.44,761.89,300.31,686.17,291.02,717.43,577.41,859.52,678.19,568.48,"Bubenské nábřeží, Prague - Holešovice",50.09859,14.4425,"CZK 34,000",Brick,,Very good,Personal,G,Electric boiler,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,250",744031,Studio,10/5/2022,40 m²,Fully furnished,5,,51.5,295.4,85.11,350.04,1.36,315.73,186.26,392.72,188.76,309.25,"Prokopovo náměstí, Prague - Žižkov",50.08677,14.45246,"CZK 19,000",Other,,New-build,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,800",633874,2+kk,12/1/2022,64 m²,Fully furnished,2,1.0,328.95,1702.71,1066.38,1446.94,536.93,786.76,369.68,864.7,385.9,348.64,"Jeřabinová, Prague - Motol",50.074247,14.359108,"CZK 44,000",Brick,,New-build,Personal,B,Central,,,1.0,1.0,1.0,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 1,160",436032,Studio,11/1/2022,28 m²,Unfurnished,2,1.0,155.19,197.31,481.82,362.83,103.94,1097.35,421.3,705.3,684.66,551.41,"Nuselská, Prague - Michle",50.0552202,14.4519566,"CZK 17,000",Brick,Up to 10 years,,Other,C,Gas boiler,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,500","CZK 5,500",749190,3+kk,1/1/2023,54 m²,Fully furnished,2,,158.63,286.35,261.89,252.46,122.25,216.5,254.69,551.6,903.69,697.46,"Sněmovní, Prague - Malá Strana",50.08943,14.40372,"CZK 35,000",Other,,Good,,G,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,800","CZK 5,000",685115,2+kk,11/1/2022,50 m²,Fully furnished,4,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,"CZK 34,800",Brick,,New-build,Personal,B,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 5,000",743676,4+1,10/3/2022,81 m²,Partly,3,1.0,221.24,948.86,107.16,1041.07,311.37,182.25,162.55,150.75,617.35,144.1,Prague - Kunratice,50.02148,14.48806,"CZK 23,000",Prefab concrete,,Good,,C,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,000",687226,Studio,11/6/2022,20 m²,Fully furnished,2,1.0,374.34,457.32,226.83,372.03,158.32,438.2,167.79,494.98,432.98,366.78,"Pernerova, Prague - Karlín",50.09043,14.45113,"CZK 30,000",Brick,,Very good,Personal,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 2,500",749178,Studio,11/5/2022,47 m²,Fully furnished,2,1.0,154.03,279.67,351.1,1304.3,240.66,1139.24,651.51,877.71,920.96,282.13,Prague - Hlubočepy,50.02917,14.36234,"CZK 30,000",Brick,Up to 10 years,New-build,,B,Central,,,1.0,1.0,1.0,Luxurious,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 6,000",749177,3+1,12/5/2022,81 m²,Fully furnished,7,1.0,156.7,118.23,618.02,695.85,231.39,193.11,483.75,884.86,743.34,178.45,"Ostravská, Prague - Letňany",50.13796,14.51609,"CZK 24,997",Prefab concrete,,Good,,D,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 2,500",749167,2+kk,11/22/2022,70 m²,Fully furnished,1,1.0,244.93,291.57,208.15,405.01,322.65,211.14,816.06,710.36,775.76,263.52,"Soukalova, Prague - Modřany",50.00371,14.41511,"CZK 50,000",Prefab concrete,,New-build,,B,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,000",748451,Studio,10/31/2022,34 m²,Partly,1,1.0,253.57,1210.71,1087.9,2492.6,55.44,360.03,769.8,1708.29,1497.35,135.11,"V Zeleném údolí, Prague - Kunratice",50.02124,14.46581,"CZK 25,000",Brick,,Very good,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 4,592",728700,3+kk,8/5/2022,68 m²,Partly,4,1.0,227.19,694.52,292.56,947.84,372.07,273.0,572.29,459.35,1024.68,123.64,Prague - Chodov,50.02741,14.5197,"CZK 45,000",Prefab concrete,,Very good,Personal,G,Central,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,500",595789,2 bedroom,12/1/2022,60 m²,,3,,221.05,831.18,711.21,1005.67,551.21,595.34,775.43,253.62,400.29,433.97,"Fráni Šrámka, Prague - Smíchov",50.069216,14.390601,"CZK 32,000",Brick,30 - 50 years,Good,Personal,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 5,000",748273,2+kk,11/1/2022,55 m²,Fully furnished,3,1.0,458.42,1360.19,749.66,4002.64,439.29,726.37,1083.88,3425.29,1173.24,431.54,"Honzíkova, Prague - Dolní Měcholupy",50.06755,14.55466,"CZK 38,000",Brick,,New-build,,B,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 4,000",652767,2+kk,4/1/2021,41 m²,Fully furnished,3,1.0,273.16,302.13,86.13,246.93,43.71,207.22,19.52,253.8,111.44,588.93,"Štítného, Prague - Žižkov",50.085517,14.449445,"CZK 25,000",Brick,,Very good,Personal,G,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000","CZK 7,000",749158,3+kk,12/1/2022,74 m²,Partly,3,,104.7,1099.66,563.39,671.47,533.39,931.14,1201.68,871.76,929.0,637.11,"Dolnokrčská, Prague - Krč",50.03651,14.44201,"CZK 64,000",Brick,,New-build,,B,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,900",CZK 850,749149,2 bedroom,12/1/2022,70 m²,Partly,2,,86.13,247.93,127.39,383.58,45.62,296.87,239.08,337.23,241.58,302.49,"Roháčova, Prague - Žižkov",50.08662,14.45313,"CZK 50,000",Brick,,Very good,Personal,F,,,,,,,Luxurious,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000",749147,2+kk,12/31/2022,78 m²,Partly,3,1.0,244.02,1185.36,849.04,927.18,493.74,982.69,654.42,1059.43,631.79,97.34,"Kakosova, Prague - Řeporyje",50.03911,14.32407,"CZK 20,000",Brick,10 to 30 years,New-build,,C,Central,,1.0,1.0,,1.0,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 4,500",632057,2+kk,11/1/2022,55 m²,Fully furnished,2,,192.63,857.5,141.17,678.2,237.28,477.06,526.17,314.79,550.38,131.53,"K Rybníčkům, Prague - Strašnice",50.071404,14.498033,"CZK 41,000",Brick,,Very good,Personal,G,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,900","CZK 5,000",720255,2+kk,7/1/2022,35 m²,Partly,1,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 32,000",Brick,,New-build,,A,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 5,000",720261,2+kk,7/1/2022,45 m²,Partly,1,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 30,000",Brick,,New-build,,A,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 5,000",720267,Studio,7/1/2022,35 m²,Partly,2,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,"CZK 30,000",Brick,,New-build,,A,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
