Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Designe,Floor space,Fully furnished,Condition,Ownership,EPC,Heating,Balcony,Sklep 5 m²,Lift,New-build,Lodžie 4 m²,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balkón 3 m²,Sklep 4 m²,Parking,Garage,Reconstruction,Sklep 6 m²,Lodžie 3 m²,Balkón 2.6 m²,Sklep 2 m²,Sklep 3 m²,Balkón 5 m²,Cellar,Sklep 58 m²,Balkón 6 m²,Balkón 6.4 m²,Sklep 1.3 m²,Domácí mazlíčci vítáni,Balkón 2.5 m²,Sklep 7 m²,Terasa 5 m²,Terrace,Terasa 14 m²,Lodžie 8 m²,Terasa 8 m²,Lodžie 6 m²,Terasa 4 m²,Terasa 9 m²,Balkón 4 m²,Balkón 12 m²,Lodžie 12 m²,Balkón 2 m²,Lodžie 6.1 m²,Terasa 12 m²,Sklep 17 m²,Balkón 40 m²,Terasa 50 m²,Terasa 10 m²,Sklep 1.2 m²,Balkón 8 m²,Sklep 8.1 m²,Terasa 40 m²,Lodžie 10 m²,Sklep 1 m²,Lodžie 7 m²,Terasa 32 m²,Terasa 70 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 20 m²,Lodžie 5 m²,Balkón 7 m²,Terasa 25 m²,Balkón 10 m²,Balkón 50 m²,Lodžie 50 m²,Terasa 24 m²,Balkón 5.7 m²,Sklep 12 m²,Lodžie 3.2 m²,Sklep 8 m²,Sklep 15 m²,Balkón 18 m²,Administrative fee,Lodžie 5.1 m²,Terasa 21 m²,Balkón 28 m²,Balkón 1.5 m²,Terasa 11 m²,Sklep 10 m²,Terasa 6 m²,Terasa 17 m²,Balkón 14 m²,Balkón 1 m²,Sklep 2.4 m²,Enclosed balcony,Terasa 200 m²,Terasa 78 m²,Lodžie 9 m²,Lodžie 1 m²,Balkón 9 m²,Balkón 15 m²,Lodžie 14.6 m²,Terasa 1 m²,Terasa 37 m²,Terasa 13 m²,Balkón 8.73 m²,Terasa 2.67 m²,Sklep 28 m²,Lodžie 15 m²,Terasa 18 m²,Terasa 350 m²,Balkón 11 m²,Terasa 15 m²,Balkón 2.29 m²,Terasa 16.1 m²,Sklep 3.1 m²,Balkón 13 m²,Balkón 33 m²,Terasa 29 m²,Terasa 100 m²,Terasa 30 m²,Terasa 7 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Lodžie 2.7 m²,Lodžie 13 m²,Terasa 19 m²,Sklep 20 m²,Terasa 14.1 m²,Balkón 70 m²,Terasa 3 m²,Plot space
"CZK 15,000","CZK 4,800","CZK 30,000",444939,2+kk,11/1/2022,1,Brick,Up to 10 years,Standard,45 m²,Partly,New-build,Personal,A,,1.0,,,1.0,,485.81,848.1,921.28,3700.62,963.83,3535.56,1057.3,2986.2,1171.02,579.41,"U Svahu, Prague - Slivenec",50.0167798,14.3524725,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 21,000",591711,2+kk,9/1/2022,2,Brick,Up to 10 years,Standard,65 m²,Partly,New-build,Personal,B,Electric boiler,,,,1.0,,289.14,362.62,894.02,5370.1,485.98,875.81,773.02,682.61,438.36,93.39,Prague - Letňany,50.12479,14.51643,,,1.0,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 65,000","CZK 1,000","CZK 32,500",744055,3+1,11/15/2022,5,Brick,,,110 m²,Fully furnished,Very good,,B,,1.0,,1.0,,,169.45,667.16,71.1,163.09,60.77,92.15,256.68,750.04,439.41,259.75,"Jungmannova, Prague - Nové Město",50.081,14.42262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,800","CZK 15,000",709433,2 bedroom,11/1/2022,,Brick,,,50 m²,Partly,Very good,Personal,C,,,,,,,282.43,676.63,212.49,293.34,327.88,333.12,348.42,212.19,1119.79,292.2,"Na Okraji, Prague - Veleslavín",50.08967,14.34076,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,250","CZK 20,000",744031,Studio,10/5/2022,5,Other,,,40 m²,Fully furnished,New-build,,B,,,,,,,51.5,295.4,85.11,350.04,1.36,315.73,186.26,392.72,188.76,309.25,"Prokopovo náměstí, Prague - Žižkov",50.08677,14.45246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,900","CZK 20,000",743315,2+kk,12/1/2022,4,Prefab concrete,,Luxurious,45 m²,Fully furnished,Very good,,G,Central,,,1.0,,,233.25,666.1,212.34,566.73,123.95,204.33,499.9,319.07,851.62,222.13,"Šluknovská, Prague - Střížkov",50.12679,14.49235,,,,,Bathroom unit,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,500","CZK 18,000",631693,Studio,12/1/2022,9,Brick,Up to 10 years,Luxurious,38 m²,,New-build,Personal,B,Central,1.0,,1.0,,,316.69,362.62,235.51,2049.12,331.67,488.76,782.79,347.64,675.86,248.91,"Horolezecká, Prague - Hostivař",50.051762,14.541828,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,600","CZK 32,200",578794,1 bedroom,11/1/2019,,Brick,,,39 m²,Partly,Very good,Personal,B,,,,,,,57.3,2023.39,621.34,1655.16,289.95,735.57,465.78,435.31,357.11,274.33,"Na Pískách, Prague - Dejvice",50.108696,14.375387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,800","CZK 12,000",743195,2+kk,1/2/2023,2,Brick,,,42 m²,Fully furnished,Good,,G,,,,,,,279.88,800.08,359.98,458.37,378.53,519.4,340.49,160.32,557.25,133.68,"Jilmová, Prague - Žižkov",50.08837,14.47425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,600",CZK 950,"CZK 17,600",744142,2 bedroom,10/5/2022,3,Brick,,,60 m²,Partly,Good,,C,,1.0,,1.0,,,356.99,178.69,32.08,205.62,146.95,199.47,272.71,290.15,338.15,567.85,"Víta Nejedlého, Prague - Žižkov",50.08332,14.44936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000","CZK 22,000",715217,2+kk,5/1/2022,1,Brick,,Standard,42 m²,Partly,Very good,Personal,B,,1.0,,,,,124.02,1124.46,421.65,753.55,655.3,1203.3,1300.79,1112.93,1125.9,259.97,"Špačkova, Prague - Suchdol",50.13348,14.36849,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 2,000","CZK 27,000",653744,2+kk,11/7/2022,,Brick,,,65 m²,Partly,Very good,Personal,G,,,,,,,210.07,568.54,107.05,234.96,7.26,252.28,249.36,373.69,199.53,349.23,"Bílkova, Prague - Staré Město",50.09109,14.42169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 6,000","CZK 35,000",627716,3+kk,1/2/2023,4,Brick,,,77 m²,Fully furnished,Very good,Personal,G,Central,1.0,,1.0,,,458.21,1194.95,581.92,1176.5,744.45,831.13,1134.24,1188.9,989.97,145.2,"Nepelova, Prague - Hloubětín",50.106263,14.523929,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,600","CZK 2,400","CZK 12,000",698535,Studio,7/1/2022,2,Prefab concrete,,,30 m²,Fully furnished,Good,Personal,G,Central,,,1.0,,,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 1,000","CZK 38,000",744094,3+kk,10/5/2022,4,Brick,,,76 m²,Partly,Good,,G,,,,,,,78.43,192.12,24.37,509.03,158.11,260.35,168.67,365.14,523.49,129.82,"U Nikolajky, Prague - Smíchov",50.06728,14.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,900","CZK 5,000","CZK 32,000",720255,2+kk,7/1/2022,1,Brick,,,35 m²,Partly,New-build,,A,,,,,1.0,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720261,2+kk,7/1/2022,1,Brick,,,45 m²,Partly,New-build,,A,,,,,1.0,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720267,Studio,7/1/2022,2,Brick,,,35 m²,Partly,New-build,,A,,,,,1.0,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 32,000",720270,Studio,7/1/2022,1,Brick,,,42 m²,Partly,New-build,,A,,,,,1.0,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 3,500","CZK 20,000",552726,Studio,11/1/2022,2,Low-energy,Up to 10 years,Luxurious,43 m²,Partly,New-build,Personal,C,Central,1.0,,1.0,1.0,,359.24,992.0,229.11,919.39,623.97,1044.03,418.26,2283.97,1293.27,220.9,Prague - Zličín,50.057707771529,14.280283233838,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000",CZK 800,"CZK 22,000",743998,1 bedroom,10/25/2022,2,Brick,,,43 m²,Unfurnished,Good,,C,,,,,,,241.72,136.32,174.51,245.55,157.14,282.58,71.71,411.47,99.84,264.41,Prague - Strašnice,50.07545,14.49272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 4,386","CZK 25,000",542993,Studio,11/1/2022,4,Brick,,,34 m²,Partly,,Personal,D,,,,,,,68.21,333.58,70.61,20.67,60.44,117.34,50.47,571.88,260.25,104.45,Prague - Strašnice,50.074945,14.4899841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 1,200","CZK 20,000",697436,Studio,12/1/2022,,Brick,,,17 m²,Fully furnished,Very good,Personal,D,Electric boiler,,,1.0,,,164.49,471.06,252.5,422.91,120.29,441.08,185.73,194.47,604.41,829.61,"Španělská, Prague - Vinohrady",50.07949,14.43425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 7,000","CZK 36,000",743925,2 bedroom,10/4/2022,3,Brick,,,75 m²,Partly,Very good,,G,,1.0,,,,,180.07,447.34,328.95,304.76,190.74,436.63,254.64,668.64,309.77,217.21,"Levá, Prague - Podolí",50.0566,14.42252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 3,455","CZK 20,000",743906,Studio,10/4/2022,8,Other,,,33 m²,Fully furnished,New-build,,B,,,,1.0,,,229.19,256.88,204.23,167.08,172.88,262.64,328.36,408.87,436.79,292.41,Prague - Vysočany,50.10893,14.50102,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 7,500","CZK 60,000",559382,3+kk,11/1/2022,4,Brick,,Standard,83 m²,Partly,,Personal,F,,,,1.0,,,200.02,246.05,124.47,175.55,111.44,130.0,359.81,782.3,221.45,359.13,"Sochařská, Prague - Bubeneč",50.1012073,14.4243983,,,,,Complete,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 45,000","CZK 8,000","CZK 53,000",743873,3+1,10/4/2022,2,Brick,,,130 m²,Unfurnished,Very good,,G,,,,1.0,,,336.09,497.36,26.76,403.98,220.78,248.17,235.0,752.99,125.8,338.38,"U Akademie, Prague - Bubeneč",50.10248,14.42587,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 5,245","CZK 30,000",609192,2+kk,11/1/2022,1,Brick,Up to 10 years,Luxurious,55 m²,Fully furnished,New-build,Personal,A,Central,,,,1.0,,146.52,1222.18,866.83,1230.53,765.99,1175.01,856.27,590.26,603.35,682.46,Prague - Uhříněves,50.027439,14.609663,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 15,000",691082,2+kk,10/5/2022,-1,Brick,,Standard,46 m²,Unfurnished,Very good,Personal,,,,,,,,223.32,626.58,264.4,591.09,201.26,577.54,517.14,211.77,647.19,299.82,"Na Zájezdu, Prague - Vinohrady",50.07367,14.46134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 20,000",742876,2+kk,11/1/2022,6,Low-energy,Up to 10 years,Standard,59 m²,Fully furnished,New-build,Personal,B,Central,,,1.0,1.0,,391.22,610.17,1049.57,1189.13,218.46,726.36,1015.59,962.7,115.38,217.56,Prague - Letňany,50.14071,14.51963,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 20,000",743660,Studio,11/1/2022,1,Wooden,,,40 m²,Fully furnished,Very good,,B,,,,,,,127.95,189.43,95.89,442.02,72.23,255.04,297.51,278.73,248.55,360.93,"Roháčova, Prague - Žižkov",50.08661,14.45395,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,500","CZK 40,000",671000,2 bedroom,11/1/2022,5,Brick,,,104 m²,Partly,Very good,Personal,,Gas boiler,,,1.0,,,62.46,776.04,123.06,87.63,70.73,91.43,258.49,597.26,793.89,227.59,Prague - Krč,50.0442485,14.4501543,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,990","CZK 6,177","CZK 24,167",728763,2 bedroom,8/12/2022,2,Brick,,,67 m²,Fully furnished,Very good,Personal,D,,,,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 24,167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,700",CZK 800,"CZK 33,000",743743,2 bedroom,11/14/2022,2,Brick,Over 50 years,,49 m²,Fully furnished,Very good,,C,,,,,,,472.13,849.31,199.21,501.07,441.82,1013.58,369.96,248.13,894.63,336.62,"Na Výsledku I, Prague - Nusle",50.05579,14.44723,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 36,000","CZK 3,500","CZK 50,000",503563,3+kk,11/1/2022,6,Brick,,Luxurious,85 m²,Fully furnished,,Personal,C,,,,1.0,,,184.94,1119.88,4.82,557.36,122.63,426.22,125.1,357.16,286.16,99.74,"Drahobejlova, Prague - Libeň",50.1061197,14.4904433,,,1.0,1.0,Interior,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,490",CZK 299,"CZK 12,789",743707,Studio,10/30/2022,3,Brick,,,33 m²,Fully furnished,New-build,Personal,G,,1.0,,,1.0,,500.14,1329.74,654.66,2596.71,878.89,865.43,1494.93,3021.21,1136.8,388.09,"Úpická, Prague - Dolní Počernice",50.08360611111,14.56736472222,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 12,789",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 34,000","CZK 6,000","CZK 34,000",743691,3+kk,10/8/2022,3,Brick,,,86 m²,Partly,Very good,Personal,G,,,,1.0,,,350.53,1025.35,769.55,1940.18,375.47,1811.76,2260.15,750.14,988.33,211.64,Prague - Troja,50.11466,14.40982,,,1.0,1.0,Complete,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,990","CZK 3,308","CZK 29,298",743690,2+kk,10/30/2022,,Other,,,59 m²,Partly,New-build,Personal,B,,,,1.0,1.0,,308.02,1093.09,477.39,788.53,574.54,597.14,491.38,676.88,1735.82,95.89,"Pod stolovou horou, Prague - Jinonice",50.05617305555,14.34803,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 29,298",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 5,000","CZK 23,000",743676,4+1,10/3/2022,3,Prefab concrete,,,81 m²,Partly,Good,,C,,1.0,,1.0,,,221.24,948.86,107.16,1041.07,311.37,182.25,162.55,150.75,617.35,144.1,Prague - Kunratice,50.02148,14.48806,,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 4,100","CZK 24,000",742804,2+kk,9/28/2022,1,Brick,,,54 m²,Fully furnished,New-build,,A,,1.0,,1.0,1.0,,475.53,1604.21,508.27,1499.64,587.49,1061.65,1351.51,1255.95,309.37,211.23,Prague - Vysočany,50.10759,14.51632,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",742787,3+kk,10/1/2022,2,Brick,,,80 m²,Partly,New-build,,G,,,,,1.0,,331.81,1660.07,979.41,1921.08,754.01,1628.92,1348.19,1780.58,1255.98,766.28,Prague - Kyje,50.11548,14.56521,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 2,000","CZK 16,000",540292,2+kk,10/7/2022,2,Brick,,Luxurious,27 m²,Partly,Very good,Personal,,Central,,,,,,371.35,961.23,212.8,988.88,310.68,429.28,547.07,708.28,406.13,335.82,Prague - Střešovice,50.0891962,14.3716185,,,,,Complete,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000",CZK 0,"CZK 46,000",741619,2 bedroom,10/1/2022,4,Brick,,,65 m²,Unfurnished,Very good,Personal,G,,,,,,,153.68,772.44,118.93,117.08,40.49,207.34,343.2,505.02,270.8,614.74,Prague - Holešovice,50.10042,14.43259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 4,000","CZK 75,000",700121,2+kk,10/1/2022,1,Brick,,,70 m²,Fully furnished,New-build,Personal,G,,1.0,,1.0,,,225.02,508.4,498.12,492.86,257.43,504.35,1002.49,914.67,640.29,450.3,"Mattioliho, Prague - Záběhlice",50.0525289,14.5116808,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 3,000","CZK 45,000",696519,2+kk,1/1/2023,5,Brick,,,59 m²,Partly,New-build,Personal,G,,1.0,,1.0,,,192.21,273.65,42.23,259.62,137.93,274.08,100.87,277.84,609.43,155.03,"Laubova, Prague - Vinohrady",50.07891,14.44989,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 49,000","CZK 12,000","CZK 55,000",570801,5+kk,11/1/2022,,Brick,Up to 10 years,Standard,300 m²,Fully furnished,Very good,Personal,C,Gas boiler,,,,,,108.78,387.51,245.81,282.69,315.34,335.28,595.93,318.94,1800.61,442.08,"U Waltrovky, Prague - Jinonice",50.0562229,14.3687818,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 4,500","CZK 35,000",742161,2+kk,11/15/2022,2,Other,Up to 10 years,Luxurious,53 m²,Unfurnished,New-build,,C,Distance,1.0,,1.0,1.0,,323.57,962.34,242.42,636.89,346.36,660.48,373.36,617.87,946.73,449.0,Prague - Vysočany,50.10394,14.50117,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
