Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Ownership,Heating,Designe,Floor space,Fully furnished,Floor,Building type,Reconstruction,Parking,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,EPC,Condition,Sklep 2 m²,Garage,Lodžie 7 m²,Lift,Age,Balkón 5 m²,Sklep 5 m²,New-build,Balkón 4 m²,Sklep 3 m²,Sklep 20 m²,Balkón 3 m²,Terrace,Sklep 4 m²,Lodžie 4 m²,Domácí mazlíčci vítáni,Balcony,Terasa 50 m²,Balkón 6 m²,Lodžie 2 m²,Terasa 21 m²,Sklep 1 m²,Balkón 2 m²,Balkón 8 m²,Terasa 9 m²,Terasa 11 m²,Terasa 16 m²,Lodžie 16 m²,Lodžie 6 m²,Sklep 10 m²,Sklep 8 m²,Terasa 100 m²,Cellar,Sklep 6 m²,Lodžie 3 m²,Terasa 14 m²,Balkón 10 m²,Terasa 20 m²,Balkón 1 m²,Balkón 7 m²,Balkón 13 m²,Balkón 40 m²,Administrative fee,Balkón 15 m²,Sklep 2.5 m²,Enclosed balcony,Lodžie 10.8 m²,Sklep 3.6 m²,Terasa 27 m²,Balkón 3.7 m²,Lodžie 5 m²,Terasa 8 m²,Terasa 40 m²,Balkón 11 m²,Terasa 15 m²,Balkón 54 m²,Lodžie 8 m²,Sklep 2.9 m²,Balkón 50 m²,Terasa 12 m²,Balkón 2.3 m²,Terasa 10 m²,Lodžie 10 m²,Sklep 9 m²,Terasa 6 m²,Balkón 2.1 m²,Terasa 44 m²,Terasa 35 m²,Balkón 60 m²,Terasa 60 m²,Sklep 10.1 m²,Terasa 7 m²,Lodžie 8.2 m²,Terasa 36 m²,Terasa 34 m²,Sklep 7 m²,Plot type,Sklep 12 m²,Balkón 12 m²,Terasa 30 m²,Terasa 5 m²,Balkón 20 m²,Terasa 80 m²,Terasa 66 m²,Terasa 13 m²,Terasa 28 m²,Balkón 3.2 m²,Terasa 3 m²,Lodžie 4.5 m²,Balkón 16 m²,Balkón 9.8 m²,Sklep 1.5 m²,Plot space,Terasa 17 m²,Terasa 25 m²,Lodžie 12 m²,Balkón 3.5 m²,Balkón 33 m²,Terasa 9.8 m²,Terasa 78 m²,Terasa 2 m²,Lodžie 15 m²,Lodžie 7.1 m²,Lodžie 20 m²,Balkón 9 m²,Balkón 29 m²,Terasa 49 m²,Terasa 12.7 m²,Terasa 70 m²,Balkón 73 m²,Terasa 300 m²,Balkón 2.6 m²,Lodžie 6.1 m²,Terasa 32 m²,Balkón 6.1 m²,Sklep 4.1 m²,Terasa 10.1 m²,Lodžie 5.1 m²,Terasa 200 m²,Terasa 37 m²,Sklep 15 m²,Terasa 29 m²,Sklep 6.4 m²
"CZK 17,500","CZK 2,500","CZK 35,000",552310,2 bedroom,11/1/2022,Personal,,Standard,62 m²,Partly,2,Brick,Complete,,347.08,1543.7,298.58,2377.36,431.98,1655.1,321.6,1327.76,858.53,926.68,"Sobínská, Prague - Ruzyně",50.0839733,14.315071,,Very good,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 3,000","CZK 23,000",748989,2+kk,11/4/2022,,Central,Luxurious,64 m²,Partly,5,Low-energy,,1.0,227.81,1338.24,288.96,1012.78,350.04,848.52,289.13,1137.65,1278.03,824.9,"Čerpadlová, Prague - Vysočany",50.10109,14.50535,B,New-build,,1.0,,1.0,Up to 10 years,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,000","CZK 4,500","CZK 29,000",750130,3+1,11/9/2022,,,,100 m²,Partly,4,Other,,,112.14,398.3,98.65,368.87,58.69,362.13,84.61,182.68,523.55,257.96,Prague - Nové Město,50.09207,14.43145,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 3,500","CZK 21,000",750101,2+kk,2/1/2023,Cooperative,Central,,59 m²,Unfurnished,4,Low-energy,,,113.45,1167.76,545.54,1149.31,818.19,1094.6,1097.87,1129.42,1019.52,371.2,"Saarinenova, Prague - Hloubětín",50.10756,14.52705,B,New-build,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,500","CZK 4,000","CZK 50,000",748971,3+kk,11/28/2022,,,,90 m²,Unfurnished,5,Brick,,1.0,62.48,332.72,157.85,281.42,1.58,418.05,243.22,555.93,942.53,382.39,"Gorazdova, Prague - Nové Město",50.07522,14.41465,G,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 3,000","CZK 25,000",750100,3+1,11/13/2022,,,,100 m²,Partly,2,Brick,,,77.0,674.36,99.35,231.79,166.13,46.2,476.43,664.49,970.91,343.14,"Trojská, Prague - Kobylisy",50.12208,14.45286,G,Good,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,498","CZK 5,350","CZK 45,000",750093,4+1,11/9/2022,,,,86 m²,Fully furnished,1,Prefab concrete,,,166.77,904.61,368.98,592.95,488.76,691.02,437.52,457.48,751.12,317.13,"Stříbrského, Prague - Háje",50.02759,14.5318,C,Very good,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 2,193","CZK 25,000",750079,2+kk,11/8/2022,,,,58 m²,Partly,4,Low-energy,,,201.7,1308.66,142.89,1129.36,468.82,688.29,322.41,221.9,1021.18,245.67,"Štěchovická, Prague - Strašnice",50.07153,14.50459,C,New-build,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,900","CZK 22,000",750072,3+kk,11/8/2022,,,,83 m²,Partly,2,Brick,,,195.49,1765.42,769.34,1749.97,733.56,962.87,871.67,1232.09,1628.36,2.95,Prague - Újezd u Průhonic,50.01934,14.52093,C,Good,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,000","CZK 20,000",750062,2+kk,11/8/2022,,Central,,62 m²,Partly,5,Brick,,,207.52,544.34,367.28,312.15,315.19,184.77,817.14,818.92,217.32,295.65,"Podnádražní, Prague - Vysočany",50.11152,14.49598,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 9,000","CZK 33,000",590115,2+kk,2/1/2023,Personal,,,44 m²,,4,Other,,,104.38,768.87,375.96,633.62,165.89,268.76,410.33,342.46,574.4,371.79,"Nad Kajetánkou, Prague - Břevnov",50.086257,14.372842,G,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 9,000",CZK 0,"CZK 9,000",748929,Studio,1/23/2023,,,,29 m²,Fully furnished,5,Brick,,,111.07,546.69,125.11,473.32,0.34,584.5,560.6,323.15,139.29,246.7,"Přípotoční, Prague - Vršovice",50.06603,14.46019,A,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 3,000",CZK 1,750054,2+kk,11/8/2022,,,,73 m²,Partly,1,Brick,,,299.09,1278.15,884.76,1206.38,1154.98,798.06,899.09,1094.46,1699.45,808.78,Prague - Uhříněves,50.03621,14.57374,B,New-build,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 2,500","CZK 14,000",750047,Studio,12/20/2022,,,,37 m²,Fully furnished,1,Low-energy,,,166.02,910.58,604.42,3121.83,491.35,600.13,1075.78,2824.28,1661.92,651.65,Prague - Dolní Počernice,50.0829,14.57544,B,New-build,,1.0,,1.0,Up to 10 years,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 40,000",750005,2+kk,11/8/2022,,,,63 m²,Unfurnished,3,Other,,,158.74,1188.58,757.59,1555.19,328.52,591.88,877.03,1380.22,1106.35,584.36,"Božanovská, Prague - Horní Počernice",50.10818,14.60192,G,Good,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 7,000","CZK 19,000",748902,2+kk,11/21/2022,,,,52 m²,Fully furnished,1,Brick,,1.0,258.42,658.62,83.81,189.85,147.84,306.27,729.84,568.82,554.28,317.34,"Jindřicha Plachty, Prague - Smíchov",50.07083,14.40948,G,Very good,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 4,500","CZK 25,000",749993,2+kk,12/1/2022,,,,55 m²,Fully furnished,4,Brick,,,78.12,229.71,77.47,62.06,34.73,13.75,538.1,310.56,582.69,85.58,Prague - Vinohrady,50.07765,14.46069,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,000","CZK 25,000",744830,2+kk,11/21/2022,Personal,,,52 m²,Unfurnished,3,Brick,,,209.56,1319.99,270.71,994.54,331.79,830.27,270.88,975.52,1259.78,1085.64,"Čerpadlová, Prague - Vysočany",50.10153,14.50496,B,New-build,,1.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 55,990","CZK 1,265","CZK 57,255",749778,5+1,11/20/2022,Personal,,,133 m²,Fully furnished,3,Brick,,,132.15,546.76,164.7,59.11,31.19,223.78,355.08,429.61,424.65,472.61,"Sokolská, Prague - Nové Město",50.07507305555,14.42927027777,G,Very good,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 57,255",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,300","CZK 15,000",633454,Studio,11/22/2022,Cooperative,,,26 m²,Fully furnished,2,Brick,,,245.52,1188.69,382.51,842.74,251.75,498.43,887.54,1012.83,1117.05,582.17,"Budějovická, Prague - Krč",50.039692,14.458488,G,Very good,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,900","CZK 6,000","CZK 70,000",748803,2+kk,11/21/2022,,,,52 m²,Fully furnished,3,Brick,,,72.23,197.7,63.89,25.76,89.02,131.27,241.95,432.64,885.12,24.15,"Počernická, Prague - Malešice",50.0812,14.50015,G,New-build,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 33,000","CZK 2,000","CZK 35,000",748585,3+kk,11/1/2022,,,,83 m²,Partly,2,Brick,,,243.05,353.08,6.86,85.34,61.13,148.41,258.36,435.79,122.07,352.65,"Národní obrany, Prague - Bubeneč",50.10094,14.39813,A,Very good,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,950",CZK 950,"CZK 25,000",658789,Small studio,12/1/2022,Personal,Gas boiler,Standard,30 m²,Partly,5,Brick,,,183.47,1118.41,6.3,558.83,121.16,424.75,123.63,355.68,284.69,98.26,"Drahobejlova, Prague - Libeň",50.10608,14.4905,C,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 25,000",483887,2+kk,11/1/2022,Personal,,Standard,36 m²,Fully furnished,3,Brick,Complete,,349.3,744.42,280.28,361.13,260.09,400.91,416.21,279.98,1128.95,331.77,"Na Okraji, Prague - Veleslavín",50.0891547,14.3400733,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,400","CZK 3,500","CZK 29,000",581842,1 bedroom,11/2/2022,Personal,Other,Luxurious,39 m²,Partly,2,Brick,Complete,,153.14,505.33,91.47,187.05,15.88,379.79,532.9,338.15,323.61,703.92,"Na Bělidle, Prague - Smíchov",50.071815,14.406029,C,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,900","CZK 4,500","CZK 40,000",577288,2+kk,12/18/2022,Personal,Gas boiler,Standard,60 m²,Fully furnished,6,Brick,,1.0,183.97,1118.9,5.8,558.34,121.65,425.24,124.13,356.18,285.18,98.76,"Drahobejlova, Prague - Libeň",50.1060756,14.4904958,C,Very good,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 10,000","CZK 30,000",748848,3+kk,11/3/2022,Personal,Central,,116 m²,Partly,2,Brick,,1.0,279.61,15.61,87.04,1168.37,151.56,1003.31,381.58,613.7,661.86,137.06,"Voskovcova, Prague - Hlubočepy",50.02907,14.36447,A,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,500","CZK 1,500","CZK 15,000",749208,1 bedroom,11/6/2022,,,,43 m²,Partly,2,Prefab concrete,,1.0,324.38,243.66,138.98,313.78,51.61,222.25,746.18,950.84,1137.4,349.9,"Olštýnská, Prague - Troja",50.12767,14.42004,G,New-build,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,500","CZK 2,800","CZK 10,000",708196,2 bedroom,3/1/2022,Cooperative,,,60 m²,Fully furnished,2,Brick,,,34.6,1237.96,88.73,633.25,137.47,87.72,358.42,384.73,749.57,356.71,"Zelená, Prague - Dejvice",50.10652,14.38893,G,Good,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,000","CZK 35,000",588580,1 bedroom,11/7/2022,Personal,Electric boiler,Standard,40 m²,Fully furnished,1,Brick,Complete,,87.62,199.98,94.39,16.26,97.48,177.74,263.1,459.6,475.82,231.83,"Boleslavova, Prague - Nusle",50.064228,14.439752,D,Very good,,,,,Over 50 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 9,000","CZK 33,000",506316,3+kk,11/7/2022,Personal,Distance,,72 m²,Partly,8,Prefab concrete,Complete,,68.81,499.33,60.97,337.72,73.32,448.91,570.93,262.69,257.69,336.73,"Moskevská, Prague - Vršovice",50.067186063732,14.460773942853,B,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 16,000",748612,2+kk,1/1/2023,,,,58 m²,Fully furnished,3,Brick,,1.0,156.48,522.68,393.14,375.47,186.19,191.73,169.89,620.06,191.66,253.23,Prague - Letňany,50.13494,14.51208,C,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 34,990","CZK 1,052","CZK 36,042",749407,3+kk,11/20/2022,Personal,,,69 m²,Fully furnished,3,Brick,,,28.49,267.39,103.11,256.52,24.73,448.31,199.2,197.16,576.1,770.97,"Vinohradská, Prague - Vinohrady",50.07835277777,14.4352425,G,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CZK 36,042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,000","CZK 4,000","CZK 30,000",724051,2+kk,1/1/2023,Personal,Central,,67 m²,Partly,2,Low-energy,Complete,1.0,373.83,1098.13,908.55,1934.22,807.19,1821.86,588.6,1794.2,492.45,918.39,Prague - Hrdlořezy,50.09171,14.52037,B,New-build,,1.0,,1.0,Up to 10 years,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,900","CZK 4,437","CZK 42,000",725692,2+kk,11/1/2022,,,,36 m²,Partly,2,Other,,,280.94,243.0,52.99,269.94,51.49,148.09,81.75,231.68,119.22,596.7,Prague - Žižkov,50.08505,14.4495,C,Good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,900","CZK 1,000","CZK 20,000",650518,2+kk,12/1/2022,Cooperative,Distance,Standard,44 m²,Fully furnished,5,Prefab concrete,Complete,1.0,279.25,1265.87,452.28,1210.49,288.49,1043.38,669.24,999.02,665.7,196.99,"Čenětická, Prague - Chodov",50.043101,14.49913,G,Very good,,,,1.0,10 to 30 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 15,000",749402,2+kk,12/1/2022,,,,43 m²,Fully furnished,3,Prefab concrete,,,90.03,533.46,102.23,269.15,203.67,288.65,166.29,395.09,353.8,294.32,"Kupeckého, Prague - Háje",50.03105,14.52556,G,Very good,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,100","CZK 3,900",CZK 0,328848,2+kk,9/9/2022,Personal,,,50 m²,Partly,2,Brick,,,12.89,613.19,193.98,744.47,162.95,181.01,254.7,715.88,520.38,131.99,"Frýdecká, Prague - Letňany",50.1382491,14.5091945,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500",CZK 1,"CZK 12,000",156940,Studio,11/7/2022,Personal,Central,Standard,25 m²,Fully furnished,2,Brick,Interior,,149.39,874.12,139.19,1166.91,261.62,313.88,426.26,482.67,1342.75,292.46,Prague - Košíře,50.0719083,14.3861498,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,990","CZK 2,462","CZK 22,452",749394,2+kk,11/20/2022,Personal,,,60 m²,Partly,2,Brick,,,207.76,1777.69,729.24,1762.25,654.29,975.15,883.95,1244.36,1579.73,123.24,"Remízková, Prague - Újezd u Průhonic",50.01931111111,14.52171638888,C,Very good,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,"CZK 22,452",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,000","CZK 2,500","CZK 25,000",691647,2+kk,12/1/2022,Personal,Other,Standard,55 m²,Partly,2,Brick,,1.0,227.16,1875.01,1366.8,1867.67,1231.62,1325.29,568.97,1522.86,1445.48,137.96,"U Zátiší, Prague - Hodkovičky",50.0210987,14.4138923,B,New-build,,,,,10 to 30 years,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 1,389","CZK 36,000",749375,3+kk,11/7/2022,,,,55 m²,Fully furnished,9,Prefab concrete,,,218.05,1025.53,204.41,969.92,396.61,243.84,299.37,628.64,1066.0,69.61,"Bohúňova, Prague - Chodov",50.02477,14.5224,C,Good,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,400","CZK 48,800",358108,2+kk,12/1/2022,Personal,,,60 m²,Partly,3,Brick,,,51.67,236.66,25.62,26.26,105.5,100.82,329.31,288.42,397.57,273.06,"Komunardů, Prague - Holešovice",50.1032518,14.4499482,,,,,,1.0,Up to 10 years,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,866","CZK 1,634","CZK 41,000",743786,1 bedroom,11/1/2022,,,,45 m²,Unfurnished,3,Brick,,,129.24,11.67,129.87,643.14,94.89,101.48,197.83,270.2,412.1,242.21,"Litevská, Prague - Vršovice",50.07158,14.47671,D,Very good,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,800","CZK 2,200","CZK 27,000",630283,3+1,11/14/2022,Personal,Gas boiler,Standard,65 m²,Partly,2,Brick,Complete,,104.57,455.05,121.26,334.07,92.0,540.22,209.26,1209.76,143.91,315.2,"Jana Zajíce, Prague - Bubeneč",50.101668,14.418246,G,Very good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,000","CZK 3,500","CZK 35,000",310862,4+kk,2/1/2023,Personal,,Luxurious,97 m²,Fully furnished,4,Brick,Complete,,356.86,414.06,107.1,343.56,236.72,164.88,255.77,772.65,146.14,319.6,Prague - Bubeneč,50.1021761,14.4253942,A,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
